Short name,Date,N.PRB.UL.DrbUsed.Avg[%],N.ThpVol.UL,N.User.RRCConn.Active.UL.Avg
cell226,2025-03-03 09:00:00,11.225714285714286,405267.4,2.074
cell226,2025-03-03 09:15:00,11.89469387755102,533999.176,2.87
cell226,2025-03-03 09:30:00,17.367755102040817,1154991.832,4.048
cell226,2025-03-03 09:45:00,19.453469387755103,1815810.808,4.698
cell226,2025-03-03 10:00:00,14.775918367346938,1118563.776,3.564
cell226,2025-03-03 10:15:00,16.610612244897958,1343908.904,3.874
cell226,2025-03-03 10:30:00,21.364897959183672,2016482.096,5.123
cell226,2025-03-03 10:45:00,18.340408163265305,1254466.576,5.42
cell226,2025-03-03 11:00:00,18.816734693877553,2434163.856,5.927
cell226,2025-03-03 11:15:00,18.97918367346939,2875460.4,4.567
cell226,2025-03-03 11:30:00,18.262448979591838,3126941.6,5.52
cell226,2025-03-03 11:45:00,25.344897959183672,4902043.384,6.23
cell226,2025-03-03 12:00:00,26.171428571428574,5177685.656,5.988
cell226,2025-03-03 12:15:00,25.047755102040814,4650092.464,7.054
cell226,2025-03-03 12:30:00,30.266122448979594,5565444.808,8.627
cell226,2025-03-03 12:45:00,27.43632653061224,5165986.808,6.976
cell226,2025-03-03 13:00:00,32.802040816326524,7001139.408,6.924
cell226,2025-03-03 13:15:00,38.73591836734694,6354519.176,8.133
cell226,2025-03-03 13:30:00,34.37020408163265,6011914.12,7.245
cell226,2025-03-03 13:45:00,33.56204081632653,6300342.848,8.819
cell226,2025-03-03 14:00:00,42.58326530612245,14198007.352,8.813
cell226,2025-03-03 14:15:00,32.56775510204081,7176050.08,9.25
cell226,2025-03-03 14:30:00,32.81673469387755,6270246.576,10.027
cell226,2025-03-03 14:45:00,44.244897959183675,8519143.688,10.739
cell226,2025-03-03 15:00:00,40.37265306122449,7869145.432,10.266
cell226,2025-03-03 15:15:00,41.26244897959184,9317207.856,11.86
cell226,2025-03-03 15:30:00,41.90122448979592,9974844.024,11.975
cell226,2025-03-03 15:45:00,36.62530612244898,7682168.112,10.933
cell226,2025-03-03 16:00:00,33.34571428571429,6939553.92,10.651
cell226,2025-03-03 16:15:00,34.39591836734694,6685191.08,11.168
cell226,2025-03-03 16:30:00,34.83714285714286,6974920.128,10.459
cell226,2025-03-03 16:45:00,30.440816326530612,6034674.512,10.409
cell226,2025-03-03 17:00:00,25.002448979591836,3564070.344,8.347
cell226,2025-03-03 17:15:00,28.859591836734694,5673704.112,8.582
cell226,2025-03-03 17:30:00,29.994693877551022,5061538.464,10.293
cell226,2025-03-03 17:45:00,24.324489795918367,3193291.664,8.302
cell226,2025-03-03 18:00:00,28.323265306122448,5711479.072,8.37
cell226,2025-03-03 18:15:00,29.313469387755102,4701294.712,10.043
cell226,2025-03-03 18:30:00,29.89428571428571,4534638.192,8.8
cell226,2025-03-03 18:45:00,26.35469387755102,4047943.952,10.172
cell226,2025-03-03 19:00:00,42.29306122448979,5607428.776,9.918
cell226,2025-03-03 19:15:00,33.00163265306122,5156226.448,9.561
cell226,2025-03-03 19:30:00,28.769387755102038,5251540.92,8.189
cell226,2025-03-03 19:45:00,37.69183673469388,5869247.432,8.394
cell226,2025-03-03 20:00:00,24.328571428571426,3020999.424,7.155
cell226,2025-03-03 20:15:00,32.00734693877551,5695174.616,6.846
cell226,2025-03-03 20:30:00,20.66734693877551,2672608.336,6.708
cell226,2025-03-03 20:45:00,18.47142857142857,2089365.648,5.237
cell226,2025-03-03 21:00:00,19.829795918367346,2693468.8,4.811
cell226,2025-03-03 21:15:00,21.824897959183673,3396716.16,5.098
cell226,2025-03-03 21:30:00,24.091836734693878,2593350.912,5.663
cell226,2025-03-03 21:45:00,21.484897959183673,2344655.552,4.39
cell226,2025-03-03 22:00:00,15.271020408163267,1574489.688,3.558
cell226,2025-03-03 22:15:00,16.760408163265307,965166.208,3.258
cell226,2025-03-03 22:30:00,13.321632653061224,1180413.952,3.043
cell226,2025-03-03 22:45:00,14.083265306122447,1231464.528,2.767
cell226,2025-03-03 23:00:00,11.505306122448978,840667.384,2.068
cell226,2025-03-03 23:15:00,11.406122448979591,913778.832,1.673
cell226,2025-03-03 23:30:00,23.990204081632655,7449413.344,2.501
cell226,2025-03-03 23:45:00,38.564081632653064,11949924.424,2.54
cell226,2025-03-04 00:00:00,13.151836734693878,2117656.672,1.108
cell226,2025-03-04 00:15:00,7.118775510204081,300939.864,0.985
cell226,2025-03-04 00:30:00,7.641632653061226,229645.696,0.988
cell226,2025-03-04 00:45:00,6.442857142857143,222320.792,0.773
cell226,2025-03-04 01:00:00,7.684489795918369,310221.656,0.985
cell226,2025-03-04 01:15:00,7.550612244897959,900142.728,0.921
cell226,2025-03-04 01:30:00,8.793877551020408,427972.184,1.134
cell226,2025-03-04 01:45:00,8.114285714285714,289738.648,1.096
cell226,2025-03-04 02:00:00,7.804081632653062,257636.016,0.883
cell226,2025-03-04 02:15:00,9.515918367346938,352725.984,0.751
cell226,2025-03-04 02:30:00,3.809387755102041,121584.88,0.398
cell226,2025-03-04 02:45:00,9.362857142857143,745345.568,0.592
cell226,2025-03-04 03:00:00,8.110204081632654,679585.096,0.395
cell226,2025-03-04 03:15:00,2.4,66335.312,0.276
cell226,2025-03-04 03:30:00,4.375102040816326,350864.816,0.37
cell226,2025-03-04 03:45:00,3.996734693877551,154206.544,0.428
cell226,2025-03-04 04:00:00,2.6530612244897958,75680.672,0.378
cell226,2025-03-04 04:15:00,3.289795918367347,64687.24,0.336
cell226,2025-03-04 04:30:00,4.419591836734694,149525.576,0.484
cell226,2025-03-04 04:45:00,4.76530612244898,115737.552,0.526
cell226,2025-03-04 05:00:00,7.612244897959183,117107.792,0.774
cell226,2025-03-04 05:15:00,4.999183673469387,137988.944,0.643
cell226,2025-03-04 05:30:00,4.7791836734693875,163302.04,0.495
cell226,2025-03-04 05:45:00,6.299591836734694,182849.928,0.671
cell226,2025-03-04 06:00:00,5.694285714285714,153860.2,0.769
cell226,2025-03-04 06:15:00,7.166530612244898,224307.36,0.944
cell226,2025-03-04 06:30:00,9.362448979591836,333892.696,1.326
cell226,2025-03-04 06:45:00,16.32857142857143,611440.104,1.671
cell226,2025-03-04 07:00:00,10.262448979591838,356533.576,1.496
cell226,2025-03-04 07:15:00,11.92081632653061,612035.936,2.182
cell226,2025-03-04 07:30:00,14.208979591836734,702081.12,2.799
cell226,2025-03-04 07:45:00,12.632244897959186,523831.368,2.415
cell226,2025-03-04 08:00:00,12.474285714285713,626804.96,2.648
cell226,2025-03-04 08:15:00,14.56326530612245,787143.144,3.465
cell226,2025-03-04 08:30:00,17.801632653061223,1106116.352,4.698
cell226,2025-03-04 08:45:00,13.504897959183676,546043.36,2.986
cell226,2025-03-04 09:00:00,16.58408163265306,1676909.488,2.644
cell226,2025-03-04 09:15:00,12.686938775510203,714186.848,2.724
cell226,2025-03-04 09:30:00,19.175102040816327,1636627.84,3.536
cell226,2025-03-04 09:45:00,15.74081632653061,1006692.488,3.595
cell226,2025-03-04 10:00:00,24.641632653061222,3047259.736,3.786
cell226,2025-03-04 10:15:00,14.02204081632653,1029365.752,3.105
cell226,2025-03-04 10:30:00,15.03183673469388,1002735.272,3.592
cell226,2025-03-04 10:45:00,13.627755102040814,868386.568,3.304
cell226,2025-03-04 11:00:00,17.761224489795918,1800996.056,3.746
cell226,2025-03-04 11:15:00,15.63795918367347,1166077.944,3.543
cell226,2025-03-04 11:30:00,18.993469387755102,1763209.168,3.704
cell226,2025-03-04 11:45:00,15.254285714285714,1743640.536,3.793
cell226,2025-03-04 12:00:00,19.261224489795918,2440185.496,4.99
cell226,2025-03-04 12:15:00,15.968979591836735,1456454.104,3.98
cell226,2025-03-04 12:30:00,15.117959183673472,1524656.856,4.743
cell226,2025-03-04 12:45:00,17.454693877551023,1502395.032,4.507
cell226,2025-03-04 13:00:00,17.073469387755104,2335733.6,4.477
cell226,2025-03-04 13:15:00,14.271020408163265,1056834.336,4.027
cell226,2025-03-04 13:30:00,14.654693877551022,1290649.936,4.56
cell226,2025-03-04 13:45:00,24.868979591836734,4308826.408,4.776
cell226,2025-03-04 14:00:00,15.301224489795917,1316498.432,4.713
cell226,2025-03-04 14:15:00,12.338367346938774,810443.656,3.159
cell226,2025-03-04 14:30:00,13.519183673469387,1064293.256,3.724
cell226,2025-03-04 14:45:00,13.686530612244896,1047969.136,4.094
cell226,2025-03-04 15:00:00,13.862040816326532,1111280.712,3.92
cell226,2025-03-04 15:15:00,16.721632653061224,1120885.12,3.756
cell226,2025-03-04 15:30:00,13.78204081632653,974192.776,3.631
cell226,2025-03-04 15:45:00,15.572244897959184,1048169.568,4.618
cell226,2025-03-04 16:00:00,16.946938775510205,1023963.344,3.723
cell226,2025-03-04 16:15:00,24.78612244897959,933205.32,4.2
cell226,2025-03-04 16:30:00,15.362857142857145,2134979.68,4.042
cell226,2025-03-04 16:45:00,14.92081632653061,940275.2,4.128
cell226,2025-03-04 17:00:00,15.891836734693879,1305205.64,5.155
cell226,2025-03-04 17:15:00,18.293877551020408,1537043.808,5.062
cell226,2025-03-04 17:30:00,18.38285714285714,1160359.744,5.024
cell226,2025-03-04 17:45:00,16.237551020408162,1224733.104,4.796
cell226,2025-03-04 18:00:00,17.406938775510202,1201402.984,4.149
cell226,2025-03-04 18:15:00,21.59877551020408,2309643.376,6.176
cell226,2025-03-04 18:30:00,19.053061224489795,1970806.176,4.905
cell226,2025-03-04 18:45:00,23.558775510204082,3085569.128,4.685
cell226,2025-03-04 19:00:00,17.473877551020408,1330070.512,3.351
cell226,2025-03-04 19:15:00,20.353061224489796,1932502.144,3.593
cell226,2025-03-04 19:30:00,13.78204081632653,945077.048,4.438
cell226,2025-03-04 19:45:00,13.181224489795918,752117.184,3.506
cell226,2025-03-04 20:00:00,11.136326530612244,621997.552,2.534
cell226,2025-03-04 20:15:00,13.892244897959186,1192141.152,2.942
cell226,2025-03-04 20:30:00,19.38857142857143,938623.112,2.846
cell226,2025-03-04 20:45:00,10.483673469387753,395543.808,1.353
cell226,2025-03-04 21:00:00,9.988979591836735,481708.712,2.068
cell226,2025-03-04 21:15:00,13.591020408163265,1692319.552,3.253
cell226,2025-03-04 21:30:00,14.799183673469388,1579653.808,3.596
cell226,2025-03-04 21:45:00,12.994285714285713,781429.264,2.197
cell226,2025-03-04 22:00:00,14.577142857142858,1034701.36,2.914
cell226,2025-03-04 22:15:00,16.257142857142856,1859660.616,1.997
cell226,2025-03-04 22:30:00,10.19673469387755,462841.024,1.537
cell226,2025-03-04 22:45:00,8.973061224489797,293742.872,1.189
cell226,2025-03-04 23:00:00,7.82530612244898,212290.912,0.738
cell226,2025-03-04 23:15:00,7.421224489795917,162093.752,0.756
cell226,2025-03-04 23:30:00,6.149387755102041,186062.936,0.72
cell226,2025-03-04 23:45:00,6.213469387755103,132793.352,0.812
cell226,2025-03-05 00:00:00,10.815510204081633,269907.232,0.8
cell226,2025-03-05 00:15:00,6.043265306122449,109767.448,0.65
cell226,2025-03-05 00:30:00,5.613061224489796,177710.528,0.7
cell226,2025-03-05 00:45:00,6.131836734693877,97237.584,0.483
cell226,2025-03-05 01:00:00,3.5359183673469388,102886.2,0.465
cell226,2025-03-05 01:15:00,1.923673469387755,46469.944,0.268
cell226,2025-03-05 01:30:00,2.443265306122449,59980.544,0.226
cell226,2025-03-05 01:45:00,2.170612244897959,118898.944,0.2
cell226,2025-03-05 02:00:00,3.331428571428572,60688.672,0.286
cell226,2025-03-05 02:15:00,3.836326530612245,41613.232,0.333
cell226,2025-03-05 02:30:00,1.4951020408163265,27187.16,0.155
cell226,2025-03-05 02:45:00,3.41795918367347,76758.168,0.347
cell226,2025-03-05 03:00:00,1.5946938775510207,17233.104,0.087
cell226,2025-03-05 03:15:00,3.326122448979592,130748.672,0.472
cell226,2025-03-05 03:30:00,3.5861224489795918,152609.552,0.491
cell226,2025-03-05 03:45:00,4.36,144251.64,0.606
cell226,2025-03-05 04:00:00,1.946530612244898,44653.936,0.267
cell226,2025-03-05 04:15:00,1.9273469387755104,64038.792,0.266
cell226,2025-03-05 04:30:00,2.790204081632653,75698.152,0.39
cell226,2025-03-05 04:45:00,1.7559183673469387,36496.272,0.179
cell226,2025-03-05 05:00:00,2.9746938775510205,84044.488,0.384
cell226,2025-03-05 05:15:00,3.44734693877551,86335.728,0.404
cell226,2025-03-05 05:30:00,4.186530612244898,59918.328,0.383
cell226,2025-03-05 05:45:00,3.8453061224489793,72633.256,0.403
cell226,2025-03-05 06:00:00,7.0804081632653055,150969.288,0.663
cell226,2025-03-05 06:15:00,7.953877551020408,311289.16,1.276
cell226,2025-03-05 06:30:00,13.271020408163267,1148609.008,1.941
cell226,2025-03-05 06:45:00,12.344489795918367,647595.864,1.826
cell226,2025-03-05 07:00:00,8.922448979591836,301322.416,1.596
cell226,2025-03-05 07:15:00,11.680408163265305,526708.04,2.286
cell226,2025-03-05 07:30:00,16.545714285714286,1189211.24,4.86
cell226,2025-03-05 07:45:00,15.504897959183674,837360.896,3.867
cell226,2025-03-05 08:00:00,12.91387755102041,718994.936,3.724
cell226,2025-03-05 08:15:00,16.382857142857144,1256412.2,4.079
cell226,2025-03-05 08:30:00,19.537959183673472,1168172.376,5.26
cell226,2025-03-05 08:45:00,15.970612244897959,870675.024,3.494
cell226,2025-03-05 09:00:00,14.73877551020408,512878.8,2.574
cell226,2025-03-05 09:15:00,14.943673469387756,940239.52,3.149
cell226,2025-03-05 09:30:00,12.34530612244898,581465.32,3.026
cell226,2025-03-05 09:45:00,13.155510204081633,1086921.56,3.411
cell226,2025-03-05 10:00:00,14.07469387755102,926827.8,3.283
cell226,2025-03-05 10:15:00,13.469795918367348,820379.528,3.19
cell226,2025-03-05 10:30:00,14.35551020408163,1368059.496,3.526
cell226,2025-03-05 10:45:00,14.052244897959183,1297718.36,2.817
cell226,2025-03-05 11:00:00,9.940408163265307,587038.632,1.975
cell226,2025-03-05 11:15:00,12.108163265306123,1270632.064,2.99
cell226,2025-03-05 11:30:00,12.204081632653061,631166.76,2.689
cell226,2025-03-05 11:45:00,19.84,1518813.304,3.02
cell226,2025-03-05 12:00:00,14.544081632653064,1120881.44,2.422
cell226,2025-03-05 12:15:00,16.64530612244898,1180513.704,3.831
cell226,2025-03-05 12:30:00,13.613877551020408,1087923.488,4.046
cell226,2025-03-05 12:45:00,15.517142857142858,1442351.304,3.78
cell226,2025-03-05 13:00:00,12.573469387755102,841010.464,3.055
cell226,2025-03-05 13:15:00,15.664081632653062,1259880.392,4.76
cell226,2025-03-05 13:30:00,16.66448979591837,1873590.896,3.965
cell226,2025-03-05 13:45:00,13.388979591836733,1166376.824,4.281
cell226,2025-03-05 14:00:00,16.240816326530613,1502094.288,3.326
cell226,2025-03-05 14:15:00,15.902040816326531,1360203.288,4.165
cell226,2025-03-05 14:30:00,14.8534693877551,1172827.816,4.3
cell226,2025-03-05 14:45:00,16.21265306122449,1657455.728,4.497
cell226,2025-03-05 15:00:00,15.009387755102042,976417.16,4.449
cell226,2025-03-05 15:15:00,16.51265306122449,1484085.784,5.1
cell226,2025-03-05 15:30:00,16.60857142857143,1187236.96,4.688
cell226,2025-03-05 15:45:00,14.777142857142858,2250368.848,4.661
cell226,2025-03-05 16:00:00,15.066530612244897,1371851.632,5.008
cell226,2025-03-05 16:15:00,20.913877551020406,1095372.704,4.872
cell226,2025-03-05 16:30:00,18.261632653061223,1277139.952,5.895
cell226,2025-03-05 16:45:00,20.3934693877551,1252073.464,5.371
cell226,2025-03-05 17:00:00,24.35265306122449,2296341.008,6.471
cell226,2025-03-05 17:15:00,20.023673469387752,1543498.48,6.276
cell226,2025-03-05 17:30:00,27.993061224489797,1779256.288,7.076
cell226,2025-03-05 17:45:00,18.30734693877551,1520338.76,6.86
cell226,2025-03-05 18:00:00,19.249387755102042,1868766.552,6.414
cell226,2025-03-05 18:15:00,22.40326530612245,2126490.832,6.723
cell226,2025-03-05 18:30:00,26.343673469387756,2184378.272,6.024
cell226,2025-03-05 18:45:00,19.128979591836735,1566581.528,5.55
cell226,2025-03-05 19:00:00,16.259183673469387,1641238.512,4.341
cell226,2025-03-05 19:15:00,17.229795918367348,1416593.248,3.76
cell226,2025-03-05 19:30:00,14.31265306122449,974326.096,3.663
cell226,2025-03-05 19:45:00,11.686938775510205,769125.208,2.751
cell226,2025-03-05 20:00:00,11.951020408163265,651300.624,2.977
cell226,2025-03-05 20:15:00,13.72857142857143,1062762.76,4.521
cell226,2025-03-05 20:30:00,15.356326530612243,2319113.04,3.384
cell226,2025-03-05 20:45:00,12.139183673469388,1020167.72,3.504
cell226,2025-03-05 21:00:00,11.183673469387754,774245.624,3.049
cell226,2025-03-05 21:15:00,11.800816326530612,907222.608,3.722
cell226,2025-03-05 21:30:00,11.272653061224489,709244.616,3.061
cell226,2025-03-05 21:45:00,10.249795918367347,401649.8,1.899
cell226,2025-03-05 22:00:00,11.631836734693877,633291.0,2.538
cell226,2025-03-05 22:15:00,11.310612244897959,600957.072,2.439
cell226,2025-03-05 22:30:00,13.252244897959184,1092703.152,2.561
cell226,2025-03-05 22:45:00,11.146122448979593,853366.56,2.183
cell226,2025-03-05 23:00:00,13.631020408163266,1326696.336,1.962
cell226,2025-03-05 23:15:00,9.10612244897959,287450.28,1.29
cell226,2025-03-05 23:30:00,8.933061224489796,401916.416,1.273
cell226,2025-03-05 23:45:00,9.680408163265305,772006.68,1.708
cell226,2025-03-06 00:00:00,7.2779591836734685,274748.768,0.985
cell226,2025-03-06 00:15:00,6.568163265306122,398278.04,0.768
cell226,2025-03-06 00:30:00,11.517551020408163,1039867.712,1.258
cell226,2025-03-06 00:45:00,7.135102040816327,150318.72,0.628
cell226,2025-03-06 01:00:00,4.2077551020408155,101046.728,0.526
cell226,2025-03-06 01:15:00,3.3742857142857146,132191.432,0.384
cell226,2025-03-06 01:30:00,1.8020408163265307,26977.064,0.182
cell226,2025-03-06 01:45:00,4.402448979591837,54449.912,0.3
cell226,2025-03-06 02:00:00,4.620816326530612,65176.92,0.3
cell226,2025-03-06 02:15:00,1.966122448979592,47176.408,0.187
cell226,2025-03-06 02:30:00,1.5653061224489795,34102.296,0.176
cell226,2025-03-06 02:45:00,3.8600000000000003,63391.376,0.23
cell226,2025-03-06 03:00:00,2.9028571428571426,65592.056,0.229
cell226,2025-03-06 03:15:00,1.4579591836734695,32259.8,0.165
cell226,2025-03-06 03:30:00,1.8755102040816325,51225.04,0.252
cell226,2025-03-06 03:45:00,1.717142857142857,52205.672,0.245
cell226,2025-03-06 04:00:00,2.855102040816327,88946.92,0.327
cell226,2025-03-06 04:15:00,1.9183673469387756,43033.584,0.235
cell226,2025-03-06 04:30:00,2.2175510204081634,109790.696,0.27
cell226,2025-03-06 04:45:00,2.0379591836734696,43029.104,0.253
cell226,2025-03-06 05:00:00,3.291020408163266,62665.096,0.381
cell226,2025-03-06 05:15:00,3.198775510204081,163656.328,0.452
cell226,2025-03-06 05:30:00,5.943265306122449,181484.848,0.534
cell226,2025-03-06 05:45:00,6.702857142857144,236978.096,0.856
cell226,2025-03-06 06:00:00,10.091020408163265,212695.048,0.935
cell226,2025-03-06 06:15:00,8.097142857142856,239333.12,1.156
cell226,2025-03-06 06:30:00,10.206530612244897,318857.608,1.715
cell226,2025-03-06 06:45:00,10.226530612244899,368667.008,1.594
cell226,2025-03-06 07:00:00,10.940816326530612,629782.648,2.227
cell226,2025-03-06 07:15:00,13.015918367346938,736663.28,2.927
cell226,2025-03-06 07:30:00,13.375510204081634,674202.984,3.491
cell226,2025-03-06 07:45:00,11.782448979591837,463849.112,2.697
cell226,2025-03-06 08:00:00,13.223673469387757,547352.36,2.833
cell226,2025-03-06 08:15:00,13.802448979591839,1101808.4,3.665
cell226,2025-03-06 08:30:00,32.818775510204084,3755403.624,4.481
cell226,2025-03-06 08:45:00,12.702857142857143,671363.92,3.143
cell226,2025-03-06 09:00:00,18.195918367346938,1189619.832,3.219
cell226,2025-03-06 09:15:00,14.297142857142855,1375420.064,3.808
cell226,2025-03-06 09:30:00,13.18612244897959,905295.496,2.722
cell226,2025-03-06 09:45:00,11.534693877551021,646109.632,2.164
cell226,2025-03-06 10:00:00,12.487346938775511,771888.928,2.5
cell226,2025-03-06 10:15:00,11.897551020408164,789170.712,2.548
cell226,2025-03-06 10:30:00,14.937551020408163,1254226.616,3.27
cell226,2025-03-06 10:45:00,15.457551020408165,1111865.824,2.554
cell226,2025-03-06 11:00:00,14.215102040816326,717615.96,2.199
cell226,2025-03-06 11:15:00,10.42530612244898,549881.568,2.219
cell226,2025-03-06 11:30:00,13.783673469387756,1044290.912,4.021
cell226,2025-03-06 11:45:00,17.767755102040816,992976.32,3.132
cell226,2025-03-06 12:00:00,13.52122448979592,1047975.496,3.672
cell226,2025-03-06 12:15:00,16.33673469387755,1437114.056,4.73
cell226,2025-03-06 12:30:00,14.151428571428571,1041302.696,4.331
cell226,2025-03-06 12:45:00,18.03061224489796,1076056.384,4.208
cell226,2025-03-06 13:00:00,16.799999999999997,850316.288,3.462
cell226,2025-03-06 13:15:00,13.093469387755102,950716.696,3.574
cell226,2025-03-06 13:30:00,18.94408163265306,2105741.208,4.442
cell226,2025-03-06 13:45:00,20.089795918367344,1112906.912,3.599
cell226,2025-03-06 14:00:00,12.585714285714285,1020194.816,4.011
cell226,2025-03-06 14:15:00,15.941632653061225,2027016.56,4.915
cell226,2025-03-06 14:30:00,16.402040816326533,1460256.2,4.748
cell226,2025-03-06 14:45:00,17.575102040816326,1570389.72,6.037
cell226,2025-03-06 15:00:00,17.29877551020408,1377299.216,4.391
cell226,2025-03-06 15:15:00,17.10204081632653,1870300.632,5.861
cell226,2025-03-06 15:30:00,19.59918367346939,1950363.376,5.374
cell226,2025-03-06 15:45:00,28.077959183673467,2520295.072,6.257
cell226,2025-03-06 16:00:00,23.102448979591834,1803914.768,5.797
cell226,2025-03-06 16:15:00,16.73469387755102,1453020.12,5.688
cell226,2025-03-06 16:30:00,16.028571428571432,1176287.64,5.773
cell226,2025-03-06 16:45:00,18.493469387755102,1358505.88,5.135
cell226,2025-03-06 17:00:00,17.317142857142855,1648092.4,5.434
cell226,2025-03-06 17:15:00,22.282448979591837,2021003.664,7.474
cell226,2025-03-06 17:30:00,18.96897959183673,1896012.936,6.2
cell226,2025-03-06 17:45:00,24.878775510204083,1896679.64,6.829
cell226,2025-03-06 18:00:00,20.09877551020408,1559576.12,5.065
cell226,2025-03-06 18:15:00,16.782857142857143,1477696.712,6.43
cell226,2025-03-06 18:30:00,22.99795918367347,2098262.768,8.041
cell226,2025-03-06 18:45:00,20.622040816326532,1933076.424,6.739
cell226,2025-03-06 19:00:00,21.976326530612244,2261792.568,6.075
cell226,2025-03-06 19:15:00,42.87795918367347,5446900.44,5.811
cell226,2025-03-06 19:30:00,15.752653061224489,1013840.824,4.224
cell226,2025-03-06 19:45:00,22.228979591836733,1422558.056,4.275
cell226,2025-03-06 20:00:00,22.575510204081635,2070872.104,3.828
cell226,2025-03-06 20:15:00,15.271836734693874,806309.264,3.383
cell226,2025-03-06 20:30:00,14.206122448979592,747823.912,3.703
cell226,2025-03-06 20:45:00,13.385714285714286,987471.248,3.159
cell226,2025-03-06 21:00:00,13.377959183673472,932974.056,3.179
cell226,2025-03-06 21:15:00,12.990204081632653,1053710.72,3.19
cell226,2025-03-06 21:30:00,13.731428571428573,1069551.408,3.495
cell226,2025-03-06 21:45:00,14.469795918367348,1173172.824,4.063
cell226,2025-03-06 22:00:00,13.966938775510204,1182465.344,3.837
cell226,2025-03-06 22:15:00,13.76734693877551,1200501.832,3.293
cell226,2025-03-06 22:30:00,17.14938775510204,1827060.928,4.604
cell226,2025-03-06 22:45:00,25.621632653061226,1286365.296,4.341
cell226,2025-03-06 23:00:00,18.13469387755102,1133440.536,3.102
cell226,2025-03-06 23:15:00,10.410204081632653,328545.808,1.355
cell226,2025-03-06 23:30:00,8.702040816326532,233131.728,0.937
cell226,2025-03-06 23:45:00,9.948163265306123,453671.136,1.276
cell226,2025-03-07 00:00:00,8.41265306122449,274328.88,1.277
cell226,2025-03-07 00:15:00,4.969387755102042,150390.032,0.587
cell226,2025-03-07 00:30:00,7.01795918367347,161662.848,0.673
cell226,2025-03-07 00:45:00,11.935510204081632,688819.216,0.85
cell226,2025-03-07 01:00:00,5.526122448979591,267895.768,0.572
cell226,2025-03-07 01:15:00,3.701224489795918,63678.048,0.4
cell226,2025-03-07 01:30:00,3.9257142857142857,52122.728,0.349
cell226,2025-03-07 01:45:00,2.979591836734694,40750.848,0.224
cell226,2025-03-07 02:00:00,2.009795918367347,30702.728,0.203
cell226,2025-03-07 02:15:00,2.075102040816326,40333.184,0.235
cell226,2025-03-07 02:30:00,1.78,36734.136,0.16
cell226,2025-03-07 02:45:00,3.348163265306122,117408.88,0.248
cell226,2025-03-07 03:00:00,2.033877551020408,42043.496,0.192
cell226,2025-03-07 03:15:00,2.3020408163265302,34604.184,0.214
cell226,2025-03-07 03:30:00,2.0412244897959186,37188.488,0.177
cell226,2025-03-07 03:45:00,4.309795918367346,118200.72,0.385
cell226,2025-03-07 04:00:00,2.4257142857142857,46645.376,0.279
cell226,2025-03-07 04:15:00,2.023265306122449,30672.136,0.183
cell226,2025-03-07 04:30:00,1.7918367346938773,28180.584,0.196
cell226,2025-03-07 04:45:00,2.1722448979591835,36537.808,0.212
cell226,2025-03-07 05:00:00,2.77265306122449,46538.424,0.296
cell226,2025-03-07 05:15:00,3.9991836734693877,93013.384,0.418
cell226,2025-03-07 05:30:00,5.495918367346938,240913.416,0.536
cell226,2025-03-07 05:45:00,5.465714285714285,112816.728,0.572
cell226,2025-03-07 06:00:00,11.151428571428571,1536882.984,1.028
cell226,2025-03-07 06:15:00,9.137551020408164,475698.624,1.061
cell226,2025-03-07 06:30:00,8.68530612244898,210867.528,1.112
cell226,2025-03-07 06:45:00,9.440408163265307,378062.232,1.52
cell226,2025-03-07 07:00:00,10.251428571428571,387169.584,1.621
cell226,2025-03-07 07:15:00,10.553061224489795,394265.408,1.847
cell226,2025-03-07 07:30:00,14.097551020408163,986799.384,3.826
cell226,2025-03-07 07:45:00,13.31387755102041,978679.224,2.728
cell226,2025-03-07 08:00:00,13.205306122448981,717031.72,2.447
cell226,2025-03-07 08:15:00,12.93061224489796,641257.904,2.353
cell226,2025-03-07 08:30:00,18.08448979591837,1305305.4,4.169
cell226,2025-03-07 08:45:00,13.507755102040816,789780.056,3.359
cell226,2025-03-07 09:00:00,17.29877551020408,1335176.984,3.12
cell226,2025-03-07 09:15:00,12.217551020408163,944356.344,3.907
cell226,2025-03-07 09:30:00,13.102040816326532,748147.208,2.993
cell226,2025-03-07 09:45:00,19.824489795918367,1390971.352,3.553
cell226,2025-03-07 10:00:00,11.181632653061225,638873.072,2.449
cell226,2025-03-07 10:15:00,12.975102040816328,805293.456,3.16
cell226,2025-03-07 10:30:00,13.135510204081632,910186.032,3.001
cell226,2025-03-07 10:45:00,12.731020408163266,838363.688,3.095
cell226,2025-03-07 11:00:00,14.53142857142857,1440392.864,3.068
cell226,2025-03-07 11:15:00,15.539591836734695,1574852.496,3.984
cell226,2025-03-07 11:30:00,13.945714285714287,1022052.84,4.149
cell226,2025-03-07 11:45:00,13.44530612244898,1107080.912,4.165
cell226,2025-03-07 12:00:00,17.738367346938777,1489588.184,4.859
cell226,2025-03-07 12:15:00,19.015102040816327,1607815.296,4.478
cell226,2025-03-07 12:30:00,20.819591836734695,2091559.704,4.97
cell226,2025-03-07 12:45:00,19.886938775510206,1834993.568,5.202
cell226,2025-03-07 13:00:00,17.00163265306123,2123194.36,5.517
cell226,2025-03-07 13:15:00,21.002857142857142,1565764.344,6.392
cell226,2025-03-07 13:30:00,24.003265306122447,2261535.176,6.45
